Date,Price,Open,High,Low,Vol.
23-01-2023,18118.55,18118.45,18162.6,18063.45,202460000
20-01-2023,18027.65,18115.6,18145.45,18016.2,237220000
19-01-2023,18107.85,18119.8,18155.2,18063.75,237830000
18-01-2023,18165.35,18074.3,18183.75,18032.45,255840000
17-01-2023,18053.3,17922.8,18072.05,17886.95,219060000
16-01-2023,17894.85,18033.15,18049.65,17853.65,206200000
13-01-2023,17956.6,17867.5,17999.35,17774.25,256700000
12-01-2023,17858.2,17920.85,17945.8,17761.65,227770000
11-01-2023,17895.7,17924.25,17976.35,17824.35,259850000
10-01-2023,17914.15,18121.3,18127.6,17856,283280000
09-01-2023,18101.2,17952.55,18141.4,17936.15,257240000
06-01-2023,17859.45,18008.05,18047.4,17795.55,238220000
05-01-2023,17992.15,18101.95,18120.3,17892.6,269950000
04-01-2023,18042.95,18230.65,18243,18020.6,235160000
03-01-2023,18232.55,18163.2,18251.95,18149.8,208700000
02-01-2023,18197.45,18131.7,18215.15,18086.5,256070000
30-12-2022,18105.3,18259.1,18265.25,18080.3,192010000
29-12-2022,18191,18045.7,18229.7,17992.8,281050000
28-12-2022,18122.5,18084.75,18173.1,18068.35,193870000
27-12-2022,18132.3,18089.8,18149.25,17967.45,214260000
26-12-2022,18014.6,17830.4,18084.1,17774.25,176650000
23-12-2022,17806.8,17977.65,18050.45,17779.5,221460000
22-12-2022,18127.35,18288.8,18318.75,18068.6,195700000
21-12-2022,18199.1,18435.15,18473.35,18162.75,187590000
20-12-2022,18385.3,18340.3,18404.9,18202.65,169040000
19-12-2022,18420.45,18288.1,18431.65,18244.55,154850000
16-12-2022,18269,18319.1,18440.95,18255.15,277650000
15-12-2022,18414.9,18614.4,18652.9,18387.7,183130000
14-12-2022,18660.3,18671.25,18696.1,18632.9,208030000
13-12-2022,18608,18524.4,18617.25,18490.2,187590000
12-12-2022,18497.15,18402.15,18521.55,18345.7,193880000
09-12-2022,18496.6,18662.4,18664.7,18410.1,215840000
08-12-2022,18609.35,18570.85,18625,18536.95,202810000
07-12-2022,18560.5,18638.85,18668.3,18528.4,200500000
06-12-2022,18642.75,18600.65,18654.9,18577.9,217780000
05-12-2022,18701.05,18719.55,18728.6,18591.35,288390000
02-12-2022,18696.1,18752.4,18781.95,18639.2,254400000
01-12-2022,18812.5,18871.95,18887.6,18778.2,324960000
30-11-2022,18758.35,18625.7,18816.05,18616.55,345640000
29-11-2022,18618.05,18552.45,18678.1,18552.15,195260000
28-11-2022,18562.75,18430.55,18614.25,18365.6,206470000
25-11-2022,18512.75,18528.45,18534.9,18445.1,205880000
24-11-2022,18484.1,18326.1,18529.7,18294.25,204040000
23-11-2022,18267.25,18325.2,18325.4,18246,178790000
22-11-2022,18244.2,18179.15,18261.85,18137.7,177680000
21-11-2022,18159.95,18246.4,18262.3,18133.35,213800000
18-11-2022,18307.65,18382.95,18394.6,18209.8,198800000
17-11-2022,18343.9,18358.7,18417.6,18312.95,200510000
16-11-2022,18409.65,18398.25,18442.15,18344.15,219270000
15-11-2022,18403.4,18362.75,18427.95,18282,250930000
14-11-2022,18329.15,18376.4,18399.45,18311.4,301400000
11-11-2022,18349.7,18272.35,18362.3,18259.35,378470000
10-11-2022,18028.2,18044.35,18103.1,17969.4,256450000
09-11-2022,18157,18288.25,18296.4,18117.5,307160000
07-11-2022,18202.8,18211.75,18255.5,18064.75,314760000
04-11-2022,18117.15,18053.4,18135.1,18017.15,267940000
03-11-2022,18052.7,17968.35,18106.3,17959.2,212970000
02-11-2022,18082.85,18177.9,18178.75,18048.65,270880000
01-11-2022,18145.4,18130.7,18175.8,18060.15,349920000
31-10-2022,18012.2,17910.2,18022.8,17899.9,227180000
28-10-2022,17786.8,17756.4,17838.9,17723.7,250030000
27-10-2022,17736.95,17771.4,17783.9,17654.5,324650000
25-10-2022,17656.35,17808.3,17811.5,17637,251360000
24-10-2022,17730.75,17736.35,17777.55,17707.4,45030000
21-10-2022,17576.3,17622.85,17670.15,17520.75,277700000
20-10-2022,17563.95,17423.1,17584.15,17421,249600000
19-10-2022,17512.25,17568.15,17607.6,17472.85,210480000
18-10-2022,17486.95,17438.75,17527.8,17434.05,239490000
17-10-2022,17311.8,17144.8,17328.55,17098.55,212220000
14-10-2022,17185.7,17322.3,17348.55,17169.75,227000000
13-10-2022,17014.35,17087.35,17112.35,16956.95,266440000
12-10-2022,17123.6,17025.55,17142.35,16960.05,256040000
11-10-2022,16983.55,17256.05,17261.8,16950.3,282620000
10-10-2022,17241,17094.35,17280.15,17064.7,234010000
07-10-2022,17314.65,17287.2,17337.35,17216.95,216270000
06-10-2022,17331.8,17379.25,17428.8,17315.65,265450000
04-10-2022,17274.3,17147.45,17287.3,17117.3,226020000
03-10-2022,16887.35,17102.1,17114.65,16855.55,278370000
30-09-2022,17094.35,16798.05,17187.1,16747.7,376120000
29-09-2022,16818.1,16993.6,17026.05,16788.6,340030000
28-09-2022,16858.6,16870.55,17037.6,16820.4,323920000
27-09-2022,17007.4,17110.9,17176.45,16942.35,359900000
26-09-2022,17016.3,17156.3,17196.4,16978.3,492000000
23-09-2022,17327.35,17593.85,17642.15,17291.65,390760000
22-09-2022,17629.8,17609.65,17722.75,17532.45,284090000
21-09-2022,17718.35,17766.35,17838.7,17663.6,245530000
20-09-2022,17816.25,17770.4,17919.3,17744.4,263100000
19-09-2022,17622.25,17540.65,17667.2,17429.7,258330000
16-09-2022,17530.85,17796.8,17820.05,17497.25,468460000
15-09-2022,17877.4,18046.35,18096.15,17861.5,289640000
14-09-2022,18003.75,17771.15,18091.55,17771.15,365870000
13-09-2022,18070.05,18044.45,18088.3,18015.45,259920000
12-09-2022,17936.35,17890.85,17980.55,17889.15,228240000
09-09-2022,17833.35,17923.35,17925.95,17786,270300000
08-09-2022,17798.75,17748.15,17807.65,17691.95,279850000
07-09-2022,17624.4,17519.4,17650.75,17484.3,354140000
06-09-2022,17655.6,17695.7,17764.65,17587.65,251200000
05-09-2022,17665.8,17546.45,17683.15,17540.35,230310000
02-09-2022,17539.45,17598.4,17643.85,17476.45,256270000
01-09-2022,17542.8,17485.7,17695.6,17468.45,308530000
30-08-2022,17759.3,17414.95,17777.65,17401.5,324690000
29-08-2022,17312.9,17188.65,17380.15,17166.2,244860000
26-08-2022,17558.9,17619.3,17685.85,17519.35,266640000
25-08-2022,17522.45,17679,17726.5,17487.45,230180000
24-08-2022,17604.95,17525.45,17623.65,17499.25,261950000
23-08-2022,17577.5,17357.35,17625.55,17345.2,285620000
22-08-2022,17490.7,17682.9,17690.05,17467.35,287560000
19-08-2022,17758.45,17966.55,17992.2,17710.75,295630000
18-08-2022,17956.5,17898.65,17968.45,17852.05,263910000
17-08-2022,17944.25,17868.15,17965.95,17833.35,262770000
16-08-2022,17825.25,17797.2,17839.1,17764.05,NA
12-08-2022,17698.15,17659.65,17724.65,17597.85,303870000
11-08-2022,17659,17711.65,17719.3,17631.95,311250000
10-08-2022,17534.75,17566.1,17566.1,17442.8,312720000
08-08-2022,17525.1,17401.5,17548.8,17359.75,256990000
05-08-2022,17397.5,17423.65,17474.4,17348.75,355310000
04-08-2022,17382,17463.1,17490.7,17161.25,324980000
03-08-2022,17388.15,17349.25,17407.5,17225.85,285420000
02-08-2022,17345.45,17310.15,17390.15,17215.85,333640000
01-08-2022,17340.05,17243.2,17356.25,17154.8,381530000
29-07-2022,17158.25,17079.5,17172.8,17018.15,436060000
28-07-2022,16929.6,16774.85,16947.65,16746.25,376260000
27-07-2022,16641.8,16475.35,16653.45,16438.75,185210000
26-07-2022,16483.85,16632.9,16636.1,16463.3,208210000
25-07-2022,16631,16662.55,16706.05,16564.25,211390000
22-07-2022,16719.45,16661.25,16752.25,16610.9,190910000
21-07-2022,16605.25,16523.55,16626.95,16483.9,243620000
20-07-2022,16520.85,16562.8,16588,16490.95,284360000
19-07-2022,16340.55,16187.05,16359.5,16187.05,222630000
18-07-2022,16278.5,16151.4,16287.95,16142.2,227740000
15-07-2022,16049.2,16010.8,16066.95,15927.3,205770000
14-07-2022,15938.65,16018.85,16070.85,15858.2,228600000
13-07-2022,15966.65,16128.2,16140,15950.15,233260000
12-07-2022,16058.3,16126.2,16158.75,16031.15,208650000
11-07-2022,16216,16136.15,16248.55,16115.5,255920000
08-07-2022,16220.6,16273.65,16275.5,16157.9,281100000
07-07-2022,16132.9,16113.75,16150.5,16045.95,264620000
06-07-2022,15989.8,15818.2,16011.35,15800.9,288380000
05-07-2022,15810.85,15909.15,16025.75,15785.45,254160000
04-07-2022,15835.35,15710.5,15852.35,15661.8,304330000
01-07-2022,15752.05,15703.7,15793.95,15511.05,364090000
30-06-2022,15780.25,15774.5,15890,15728.85,306030000
29-06-2022,15799.1,15701.7,15861.6,15687.8,444950000
28-06-2022,15850.2,15757.45,15892.1,15710.15,251870000
27-06-2022,15832.05,15926.2,15927.45,15815.5,210930000
24-06-2022,15699.25,15657.4,15749.25,15619.45,219600000
23-06-2022,15556.65,15451.55,15628.45,15367.5,259170000
22-06-2022,15413.3,15545.65,15565.4,15385.95,220890000
21-06-2022,15638.8,15455.95,15707.25,15419.85,262790000
20-06-2022,15350.15,15334.5,15382.5,15191.1,260020000
17-06-2022,15293.5,15272.65,15400.4,15183.4,342630000
16-06-2022,15360.6,15832.25,15863.15,15335.1,264740000
15-06-2022,15692.15,15729.25,15783.65,15678.9,183010000
14-06-2022,15732.1,15674.25,15858,15659.45,225430000
13-06-2022,15774.4,15877.55,15886.15,15684,225530000
10-06-2022,16201.8,16283.95,16324.7,16172.6,189680000
09-06-2022,16478.1,16263.85,16492.8,16243.85,204950000
08-06-2022,16356.25,16474.95,16514.3,16293.35,243480000
07-06-2022,16416.35,16469.6,16487.25,16347.1,233810000
06-06-2022,16569.55,16530.7,16610.95,16444.55,233590000
03-06-2022,16584.3,16761.65,16793.85,16567.9,245510000
02-06-2022,16628,16481.65,16646.4,16443.05,235960000
01-06-2022,16522.75,16594.4,16649.2,16438.85,249620000
31-05-2022,16584.55,16578.45,16690.75,16521.9,651610000
30-05-2022,16661.4,16527.9,16695.5,16506.15,251400000
27-05-2022,16352.45,16296.6,16370.6,16221.95,274060000
26-05-2022,16170.15,16105,16204.45,15903.7,314310000
25-05-2022,16025.8,16196.35,16223.35,16006.95,243340000
24-05-2022,16125.15,16225.55,16262.8,16078.6,249780000
23-05-2022,16214.7,16290.95,16414.7,16185.75,293830000
20-05-2022,16266.15,16043.8,16283.05,16003.85,252400000
19-05-2022,15809.4,15917.4,15984.75,15775.2,313880000
18-05-2022,16240.3,16318.15,16399.8,16211.2,290440000
17-05-2022,16259.3,15912.6,16284.25,15900.8,295690000
16-05-2022,15842.3,15845.1,15977.95,15739.65,217650000
13-05-2022,15782.15,15977,16083.6,15740.85,369140000
12-05-2022,15808,16021.1,16041.95,15735.75,314920000
11-05-2022,16167.1,16270.05,16318.75,15992.6,284290000
10-05-2022,16240.05,16248.9,16404.55,16197.3,283060000
09-05-2022,16301.85,16227.7,16403.7,16142.1,288400000
06-05-2022,16411.25,16415.55,16484.2,16340.9,300530000
05-05-2022,16682.65,16854.75,16945.7,16651.85,265790000
04-05-2022,16677.6,17096.6,17132.85,16623.95,310630000
02-05-2022,17069.1,16924.45,17092.25,16917.25,278160000
29-04-2022,17102.55,17329.25,17377.65,17053.25,336240000
28-04-2022,17245.05,17189.5,17322.5,17071.05,312910000
27-04-2022,17038.4,17073.35,17110.7,16958.45,265140000
26-04-2022,17200.8,17121.3,17223.85,17064.45,261070000
25-04-2022,16953.95,17009.05,17054.3,16888.7,275690000
22-04-2022,17171.95,17242.75,17315.3,17149.2,262740000
21-04-2022,17392.6,17234.6,17414.7,17215.5,285200000
20-04-2022,17136.55,17045.25,17186.9,16978.95,286070000
19-04-2022,16958.65,17258.95,17275.65,16824.7,401400000
18-04-2022,17173.65,17183.45,17237.75,17067.85,376130000
13-04-2022,17475.65,17599.9,17663.65,17457.4,245060000
12-04-2022,17530.3,17584.85,17595.3,17442.35,266030000
11-04-2022,17674.95,17740.9,17779.05,17650.95,251700000
08-04-2022,17784.35,17698.15,17842.75,17600.55,274450000
07-04-2022,17639.55,17723.3,17787.5,17623.7,308840000
06-04-2022,17807.65,17842.75,17901,17779.85,328820000
05-04-2022,17957.4,18080.6,18095.45,17921.55,283450000
04-04-2022,18053.4,17809.1,18114.65,17791.4,345530000
01-04-2022,17670.45,17436.9,17703.7,17422.7,291770000
31-03-2022,17464.75,17519.2,17559.8,17435.2,281110000
30-03-2022,17498.25,17468.15,17522.5,17387.2,505030000
29-03-2022,17325.3,17297.2,17343.65,17235.7,235150000
28-03-2022,17222,17181.85,17235.1,17003.9,253240000
25-03-2022,17153,17289,17294.9,17076.55,237120000
24-03-2022,17222.75,17094.95,17291.75,17091.15,290280000
23-03-2022,17245.65,17405.05,17442.4,17199.6,292120000
22-03-2022,17315.5,17120.4,17334.4,17006.3,338260000
21-03-2022,17117.6,17329.5,17353.35,17096.4,285450000
17-03-2022,17287.05,17202.9,17344.6,17175.75,448340000
16-03-2022,16975.35,16876.65,16987.9,16837.85,259970000
15-03-2022,16663,16900.65,16927.75,16555,381630000
14-03-2022,16871.3,16633.7,16887.95,16606.5,314670000
11-03-2022,16630.45,16528.8,16694.4,16470.9,343720000
10-03-2022,16594.9,16757.1,16757.3,16447.9,486450000
09-03-2022,16345.35,16078,16418.05,15990,462230000
08-03-2022,16013.45,15747.75,16028.75,15671.45,543600000
07-03-2022,15863.15,15867.95,15944.6,15711.45,585400000
04-03-2022,16245.35,16339.45,16456,16133.8,456140000
03-03-2022,16498.05,16723.2,16768.95,16442.95,442070000
02-03-2022,16605.95,16593.1,16678.5,16478.65,517720000
28-02-2022,16793.9,16481.6,16815.9,16356.3,404210000
25-02-2022,16658.4,16515.65,16748.8,16478.3,329780000
24-02-2022,16247.95,16548.9,16705.25,16203.25,457970000
23-02-2022,17063.25,17194.5,17220.7,17027.85,200230000
22-02-2022,17092.2,16847.95,17148.55,16843.8,300130000
21-02-2022,17206.65,17192.25,17351.05,17070.7,215180000
18-02-2022,17276.3,17236.05,17380.8,17219.2,189620000
17-02-2022,17304.6,17396.55,17442.9,17235.85,232140000
16-02-2022,17322.2,17408.45,17490.6,17257.7,244550000
15-02-2022,17352.45,16933.25,17375,16839.25,298660000
14-02-2022,16842.8,17076.15,17099.5,16809.65,305510000
11-02-2022,17374.75,17451,17454.75,17303,253140000
10-02-2022,17605.85,17554.1,17639.45,17427.15,273610000
09-02-2022,17463.8,17370.1,17477.15,17339,236350000
08-02-2022,17266.75,17279.85,17306.45,17043.65,268530000
07-02-2022,17213.6,17456.3,17536.75,17119.4,265040000
04-02-2022,17516.3,17590.2,17617.8,17462.55,261430000
03-02-2022,17560.2,17767.75,17781.15,17511.15,226610000
02-02-2022,17780,17706.2,17794.6,17674.8,271210000
01-02-2022,17576.85,17529.45,17622.4,17244.55,386390000
31-01-2022,17339.85,17301.05,17410,17264.15,321660000
28-01-2022,17101.95,17208.3,17373.5,17077.1,355280000
27-01-2022,17110.15,17062,17182.5,16866.75,395600000
25-01-2022,17277.95,17001.55,17309.15,16836.8,326520000
24-01-2022,17149.1,17575.15,17599.4,16997.85,323850000
21-01-2022,17617.15,17613.7,17707.6,17485.85,277650000
20-01-2022,17757,17921,17943.7,17648.45,258090000
19-01-2022,17938.4,18129.2,18129.2,17884.9,276660000
18-01-2022,18113.05,18337.2,18350.95,18085.9,227510000
17-01-2022,18308.1,18235.65,18321.55,18228.75,266700000
14-01-2022,18255.75,18185,18286.95,18119.65,229450000
13-01-2022,18257.8,18257,18272.25,18163.8,303700000
12-01-2022,18212.35,18170.4,18227.95,18128.8,244970000
11-01-2022,18055.75,17997.75,18081.25,17964.4,220240000
10-01-2022,18003.3,17913.3,18017.45,17879.15,232420000
07-01-2022,17812.7,17797.6,17905,17704.55,239340000
06-01-2022,17745.9,17768.5,17797.95,17655.55,236450000
05-01-2022,17925.25,17820.1,17944.7,17748.85,251460000
04-01-2022,17805.25,17681.4,17827.6,17593.55,247440000
03-01-2022,17625.7,17387.15,17646.65,17383.3,200460000
31-12-2021,17354.05,17244.5,17400.8,17238.5,167030000
30-12-2021,17203.95,17201.45,17264.05,17146.35,320830000
29-12-2021,17213.6,17220.1,17285.95,17176.65,161680000
28-12-2021,17233.25,17177.6,17250.25,17161.15,176030000
27-12-2021,17086.25,16937.75,17112.05,16833.2,144780000
24-12-2021,17003.75,17149.5,17155.6,16909.6,182560000
23-12-2021,17072.6,17066.8,17118.65,17015.55,196970000
22-12-2021,16955.45,16865.55,16971,16819.5,207950000
21-12-2021,16770.85,16773.15,16936.4,16688.25,241030000
20-12-2021,16614.2,16824.25,16840.1,16410.2,330610000
17-12-2021,16985.2,17276,17298.15,16966.45,354590000
16-12-2021,17248.4,17373,17379.35,17184.95,219500000
15-12-2021,17221.4,17323.65,17351.2,17192.2,214970000
14-12-2021,17324.9,17283.2,17376.2,17225.8,270970000
13-12-2021,17368.25,17619.1,17639.5,17355.95,256560000
10-12-2021,17511.3,17476.05,17534.35,17405.25,204470000
09-12-2021,17516.85,17524.4,17543.25,17379.6,237170000
08-12-2021,17469.75,17315.25,17484.6,17308.95,257790000
07-12-2021,17176.7,17044.1,17251.65,16987.75,254140000
06-12-2021,16912.25,17209.05,17216.75,16891.7,231720000
03-12-2021,17196.7,17424.9,17489.8,17180.8,292530000
02-12-2021,17401.65,17183.2,17420.35,17149.3,279870000
01-12-2021,17166.9,17104.4,17213.05,17064.25,295540000
30-11-2021,16983.2,17051.15,17324.65,16931.4,498000000
29-11-2021,17053.95,17055.8,17160.7,16782.4,348890000
26-11-2021,17026.45,17338.75,17355.4,16985.7,356330000
25-11-2021,17536.25,17417.3,17564.35,17351.7,255950000
24-11-2021,17415.05,17550.05,17600.6,17354,298050000
23-11-2021,17503.35,17281.75,17553.7,17216.1,308840000
22-11-2021,17416.55,17796.25,17805.25,17280.45,356400000
18-11-2021,17764.8,17890.55,17945.6,17688.5,278430000
17-11-2021,17898.65,17939.35,18022.65,17879.25,295720000
16-11-2021,17999.2,18127.05,18132.65,17958.8,267430000
15-11-2021,18109.45,18140.95,18210.15,18071.3,280430000
12-11-2021,18102.75,17977.6,18123,17905.9,249110000
11-11-2021,17873.6,17967.45,17971.35,17798.2,232120000
10-11-2021,18017.2,17973.45,18061.25,17915,261450000
09-11-2021,18044.25,18084.35,18112.6,17983.05,270200000
08-11-2021,18068.55,18040.2,18087.8,17836.1,338920000
04-11-2021,17916.8,17935.05,17947.55,17900.6,48520000
03-11-2021,17829.2,17947.95,17988.75,17757.95,331000000
02-11-2021,17888.95,17970.9,18012.25,17847.6,296440000
01-11-2021,17929.65,17783.15,17954.1,17697.1,281190000
29-10-2021,17671.65,17833.05,17915.85,17613.1,336470000
28-10-2021,17857.25,18187.65,18190.7,17799.45,374210000
27-10-2021,18210.95,18295.85,18342.05,18167.9,335250000
26-10-2021,18268.4,18154.5,18310.45,18099.3,341380000
25-10-2021,18125.4,18229.5,18241.4,17968.5,418700000
22-10-2021,18114.9,18230.7,18314.25,18034.35,324750000
21-10-2021,18178.1,18382.7,18384.2,18048,365900000
20-10-2021,18266.6,18439.9,18458.3,18209.35,371280000
19-10-2021,18418.75,18602.35,18604.45,18377.7,368230000
18-10-2021,18477.05,18500.1,18543.15,18445.3,469880000
14-10-2021,18338.55,18272.85,18350.75,18248.7,538710000
13-10-2021,18161.75,18097.85,18197.8,18050.75,506680000
12-10-2021,17991.95,17915.8,18008.65,17864.95,355570000
11-10-2021,17945.95,17867.55,18041.95,17839.1,375760000
08-10-2021,17895.2,17886.85,17941.85,17840.35,324070000
07-10-2021,17790.35,17810.55,17857.55,17763.8,419890000
06-10-2021,17646,17861.5,17884.6,17613.15,395830000
05-10-2021,17822.3,17661.35,17833.45,17640.9,427000000
04-10-2021,17691.25,17615.55,17750.9,17581.35,295760000
01-10-2021,17532.05,17531.9,17557.15,17452.9,305760000
30-09-2021,17618.15,17718.9,17742.15,17585.35,378590000
29-09-2021,17711.3,17657.95,17781.75,17608.15,562240000
28-09-2021,17748.6,17906.45,17912.85,17576.1,398000000
27-09-2021,17855.1,17932.2,17943.5,17802.9,295710000
24-09-2021,17853.2,17897.45,17947.65,17819.4,360130000
23-09-2021,17822.95,17670.85,17843.9,17646.55,320510000
22-09-2021,17546.65,17580.9,17610.45,17524,295190000
21-09-2021,17562,17450.5,17578.35,17326.1,363580000
20-09-2021,17396.9,17443.85,17622.75,17361.8,339100000
17-09-2021,17585.15,17709.65,17792.95,17537.65,508290000
16-09-2021,17629.5,17539.2,17644.6,17510.45,503310000
15-09-2021,17519.45,17387.65,17532.7,17386.9,388190000
14-09-2021,17380,17420.35,17438.55,17367.05,230350000
13-09-2021,17355.3,17363.55,17378.35,17269.15,241050000
09-09-2021,17369.25,17312.85,17379.65,17302.7,241510000
08-09-2021,17353.5,17375.75,17383.4,17254.2,252650000
07-09-2021,17362.1,17401.55,17436.5,17287,243420000
06-09-2021,17377.8,17399.35,17429.55,17345.55,228050000
03-09-2021,17323.6,17262.45,17340.1,17212.2,261370000
02-09-2021,17234.15,17095.4,17245.5,17059.7,242380000
01-09-2021,17076.25,17185.6,17225.75,17055.05,301890000
31-08-2021,17132.2,16947.5,17153.5,16915.85,464390000
30-08-2021,16931.05,16775.85,16951.5,16764.85,283480000
27-08-2021,16705.2,16642.55,16722.05,16565.6,217410000
26-08-2021,16636.9,16627.95,16683.7,16603.4,253530000
25-08-2021,16634.65,16654,16712.45,16617.5,265920000
24-08-2021,16624.6,16561.4,16647.1,16495.3,275360000
23-08-2021,16496.45,16592.25,16592.5,16395.7,275600000
20-08-2021,16450.5,16382.5,16509.55,16376.05,350820000
18-08-2021,16568.85,16691.95,16701.85,16535.85,251800000
17-08-2021,16614.6,16545.25,16628.55,16495.4,297390000
16-08-2021,16563.05,16518.4,16589.4,16480.75,254050000
13-08-2021,16529.1,16385.7,16543.6,16376.3,321870000
12-08-2021,16364.4,16303.65,16375.5,16286.9,280180000
11-08-2021,16282.25,16327.3,16338.75,16162.55,277900000
10-08-2021,16280.1,16274.8,16359.25,16202.25,287990000
09-08-2021,16258.25,16281.35,16320.75,16179.05,240450000
06-08-2021,16238.2,16304.4,16336.75,16223.3,320090000
05-08-2021,16294.6,16288.95,16349.45,16210.3,418170000
04-08-2021,16258.8,16195.25,16290.2,16176.15,427340000
03-08-2021,16130.75,15951.55,16146.9,15914.35,341290000
02-08-2021,15885.15,15874.9,15892.9,15834.65,244850000
30-07-2021,15763.05,15800.6,15862.8,15744.85,400020000
29-07-2021,15778.45,15762.7,15817.35,15737.8,401580000
28-07-2021,15709.4,15761.55,15767.5,15513.45,318600000
27-07-2021,15746.45,15860.5,15881.55,15701,311010000
26-07-2021,15824.45,15849.3,15893.35,15797,267080000
23-07-2021,15856.05,15856.8,15899.8,15768.4,294100000
22-07-2021,15824.05,15736.6,15834.8,15726.4,265250000
20-07-2021,15632.1,15703.95,15728.45,15578.55,274280000
19-07-2021,15752.4,15754.5,15836.9,15707.5,242130000
16-07-2021,15923.4,15958.35,15962.25,15882.6,276300000
15-07-2021,15924.2,15872.15,15952.35,15855,284850000
14-07-2021,15853.95,15808.7,15877.35,15764.2,239920000
13-07-2021,15812.35,15794,15820.8,15744.6,246680000
12-07-2021,15692.6,15766.8,15789.2,15644.75,216270000
09-07-2021,15689.8,15688.25,15730.85,15632.75,243250000
08-07-2021,15727.9,15855.4,15885.75,15682.9,307930000
07-07-2021,15879.65,15819.6,15893.55,15779.7,329310000
06-07-2021,15818.25,15813.75,15914.2,15801,391410000
05-07-2021,15834.35,15793.4,15845.95,15762.05,207030000
02-07-2021,15722.2,15705.85,15738.35,15635.95,254810000
01-07-2021,15680,15755.05,15755.55,15667.05,224920000
30-06-2021,15721.5,15776.9,15839.1,15708.75,262390000
29-06-2021,15748.45,15807.5,15835.9,15724.05,360330000
28-06-2021,15814.7,15915.35,15915.65,15792.15,255100000
25-06-2021,15860.35,15839.35,15870.8,15772.3,314610000
24-06-2021,15790.45,15737.3,15821.4,15702.7,316660000
23-06-2021,15686.95,15862.8,15862.95,15673.95,287540000
22-06-2021,15772.75,15840.5,15895.75,15752.1,322240000
21-06-2021,15746.5,15525.85,15765.15,15505.65,351530000
18-06-2021,15683.35,15756.5,15761.5,15450.9,640820000
17-06-2021,15691.4,15648.3,15769.35,15616.75,357650000
16-06-2021,15767.55,15847.5,15880.85,15742.6,340190000
15-06-2021,15869.25,15866.95,15901.6,15842.4,323260000
14-06-2021,15811.85,15791.4,15823.05,15606.5,392860000
11-06-2021,15799.35,15796.45,15835.55,15749.8,363010000
10-06-2021,15737.75,15692.1,15751.25,15648.5,298300000
09-06-2021,15635.35,15766.3,15800.45,15566.9,457860000
08-06-2021,15740.1,15773.9,15778.8,15680,378160000
07-06-2021,15751.65,15725.1,15773.45,15678.1,393970000
04-06-2021,15670.25,15712.5,15733.6,15622.35,414160000
03-06-2021,15690.35,15655.55,15705.1,15611,410240000
02-06-2021,15576.2,15520.35,15597.45,15459.85,428640000
01-06-2021,15574.85,15629.65,15660.75,15528.3,409560000
31-05-2021,15582.8,15437.75,15606.35,15374,436000000
28-05-2021,15435.65,15421.2,15469.65,15394.75,455580000
27-05-2021,15337.85,15323.95,15384.55,15272.5,682370000
26-05-2021,15301.45,15257.05,15319.9,15194.95,377680000
25-05-2021,15208.45,15291.75,15293.85,15163.4,417320000
24-05-2021,15197.7,15211.35,15256.25,15145.45,566720000
21-05-2021,15175.3,14987.8,15190,14985.85,557730000
20-05-2021,14906.05,15042.6,15069.8,14884.9,467460000
19-05-2021,15030.15,15058.6,15133.4,15008.85,563290000
18-05-2021,15108.1,15067.2,15137.25,15043.7,571920000
17-05-2021,14923.15,14756.25,14938,14725.35,534520000
14-05-2021,14677.8,14749.4,14749.65,14591.9,602740000
12-05-2021,14696.5,14823.55,14824.05,14649.7,620320000
11-05-2021,14850.75,14789.7,14900,14771.4,616200000
10-05-2021,14942.35,14928.25,14966.9,14892.5,510600000
07-05-2021,14823.15,14816.85,14863.05,14765.5,483680000
06-05-2021,14724.8,14668.35,14743.9,14611.5,445280000
05-05-2021,14617.85,14604.15,14637.9,14506.6,437260000
04-05-2021,14496.5,14687.25,14723.4,14461.5,479660000
03-05-2021,14634.15,14481.05,14673.85,14416.25,443410000
30-04-2021,14631.1,14747.35,14855.45,14601.7,594740000
29-04-2021,14894.9,14979,15044.35,14814.45,511470000
28-04-2021,14864.55,14710.5,14890.25,14694.95,453990000
27-04-2021,14653.05,14493.8,14667.55,14484.85,442210000
26-04-2021,14485,14449.45,14557.5,14421.3,448530000
23-04-2021,14341.35,14326.35,14461.15,14273.3,476610000
22-04-2021,14406.15,14219.15,14424.75,14151.4,516990000
20-04-2021,14296.4,14526.7,14526.95,14207.3,456700000
19-04-2021,14359.45,14306.6,14382.3,14191.4,503140000
16-04-2021,14617.85,14599.6,14697.7,14559,568570000
15-04-2021,14581.45,14522.4,14597.55,14353.2,556850000
13-04-2021,14504.8,14364.9,14528.9,14274.9,588670000
12-04-2021,14310.8,14644.65,14652.5,14248.7,638480000
09-04-2021,14834.85,14882.65,14918.45,14785.65,498350000
08-04-2021,14873.8,14875.65,14984.15,14821.1,503730000
07-04-2021,14819.05,14716.45,14879.8,14649.85,476380000
06-04-2021,14683.5,14737,14779.1,14573.9,474210000
05-04-2021,14637.8,14837.7,14849.85,14459.5,500480000
01-04-2021,14867.35,14798.4,14883.2,14692.45,430030000
31-03-2021,14690.7,14811.85,14813.75,14670.25,436870000
30-03-2021,14845.1,14628.5,14876.3,14617.6,594520000
26-03-2021,14507.3,14506.3,14572.9,14414.25,481000000
25-03-2021,14324.9,14570.9,14575.6,14264.4,606820000
24-03-2021,14549.4,14712.45,14752.35,14535,456400000
